id,functional,functional needs repair,non functional,prob_repair_needed,prob_repair_needed_people
5281,0.67,0.33,0.0,0.33,14.850000000000001
70268,0.98,0.01,0.01,0.02,6.0
68550,0.05,0.0,0.95,0.95,0.0
67128,0.93,0.01,0.06,0.06999999999999999,0.0
23921,0.51,0.02,0.47,0.49,0.0
66795,0.73,0.0,0.27,0.27,0.0
51302,0.67,0.32,0.01,0.33,0.0
42470,0.0,0.0,1.0,1.0,80.0
66630,0.59,0.17,0.24,0.41000000000000003,0.0
27482,1.0,0.0,0.0,0.0,0.0
31101,0.71,0.0,0.29,0.29,43.5
56240,0.76,0.11,0.13,0.24,144.0
10852,0.92,0.02,0.06,0.08,0.08
66676,0.01,0.0,0.99,0.99,346.5
7425,1.0,0.0,0.0,0.0,0.0
12518,0.56,0.08,0.36,0.44,308.0
15205,0.93,0.0,0.07,0.07,14.000000000000002
27871,0.01,0.01,0.98,0.99,0.99
27842,0.86,0.02,0.12,0.13999999999999999,0.0
16591,0.69,0.11,0.2,0.31,71.3
47005,0.82,0.08,0.1,0.18,43.199999999999996
3466,0.78,0.0,0.22,0.22,92.4
34734,0.64,0.01,0.35,0.36,0.0
11786,0.0,0.0,1.0,1.0,0.0
62938,0.53,0.36,0.11,0.47,0.0
52715,0.48,0.28,0.24,0.52,52.0
28624,0.01,0.01,0.98,0.99,0.0
51523,0.94,0.0,0.06,0.06,9.0
55155,1.0,0.0,0.0,0.0,0.0
61763,0.72,0.28,0.0,0.28,0.0
14357,0.99,0.01,0.0,0.01,0.45
14431,0.73,0.01,0.26,0.27,40.5
40579,0.02,0.0,0.98,0.98,54.879999999999995
23798,0.38,0.16,0.46,0.62,0.0
41318,0.02,0.0,0.98,0.98,0.0
32274,0.66,0.03,0.31,0.33999999999999997,169.99999999999997
66254,0.99,0.0,0.01,0.01,0.0
18216,0.92,0.01,0.07,0.08,8.0
21020,0.94,0.02,0.04,0.06,0.0
21369,0.02,0.0,0.98,0.98,0.0
49931,0.3,0.04,0.66,0.7000000000000001,0.0
1020,1.0,0.0,0.0,0.0,0.0
14472,0.73,0.1,0.17,0.27,8.100000000000001
42357,0.06,0.12,0.82,0.94,75.19999999999999
11680,0.57,0.19,0.24,0.43,0.0
9140,0.16,0.0,0.84,0.84,84.0
12479,0.75,0.01,0.24,0.25,24.5
48420,1.0,0.0,0.0,0.0,0.0
61080,0.6,0.27,0.13,0.4,0.0
28641,0.0,0.0,1.0,1.0,1.0
21741,0.79,0.19,0.02,0.21,0.21
57250,1.0,0.0,0.0,0.0,0.0
32368,0.9,0.02,0.08,0.1,0.0
61651,1.0,0.0,0.0,0.0,0.0
46543,0.69,0.29,0.02,0.31,99.2
20527,0.98,0.0,0.02,0.02,4.9
32379,0.52,0.0,0.48,0.48,36.0
67402,0.0,0.01,0.99,1.0,350.0
68669,0.99,0.0,0.01,0.01,0.6
14537,0.87,0.01,0.12,0.13,26.0
19512,0.01,0.01,0.98,0.99,39.6
39821,0.66,0.14,0.2,0.34,0.0
68286,0.98,0.01,0.01,0.02,14.0
70053,0.09,0.05,0.86,0.91,273.0
29474,1.0,0.0,0.0,0.0,0.0
54475,0.61,0.1,0.29,0.39,0.0
8783,0.72,0.12,0.16,0.28,8.4
37295,0.89,0.01,0.1,0.11,0.0
15136,0.34,0.04,0.62,0.66,99.0
15784,0.33,0.03,0.64,0.67,0.0
69288,0.74,0.2,0.06,0.26,0.26
71760,0.0,0.0,1.0,1.0,0.0
30980,0.21,0.09,0.7,0.7899999999999999,181.7
31139,0.86,0.0,0.14,0.14,0.0
8238,0.57,0.09,0.34,0.43000000000000005,51.60000000000001
28368,0.0,0.0,1.0,1.0,200.0
46587,1.0,0.0,0.0,0.0,0.0
35443,0.97,0.03,0.0,0.03,1.95
61593,0.39,0.0,0.61,0.61,213.5
45596,0.69,0.01,0.3,0.31,0.0
70470,0.37,0.5,0.13,0.63,74.97
21361,0.1,0.02,0.88,0.9,0.9
54082,0.83,0.03,0.14,0.17,0.0
7927,1.0,0.0,0.0,0.0,0.0
70259,0.31,0.0,0.69,0.69,241.49999999999997
64290,0.91,0.02,0.07,0.09000000000000001,9.72
31030,0.94,0.0,0.06,0.06,0.06
41893,0.94,0.01,0.05,0.060000000000000005,0.0
30278,0.11,0.01,0.88,0.89,0.89
35328,0.53,0.0,0.47,0.47,0.0
40860,0.98,0.0,0.02,0.02,0.0
7588,0.54,0.02,0.44,0.46,36.800000000000004
33642,0.06,0.0,0.94,0.94,0.0
64853,0.66,0.09,0.25,0.33999999999999997,84.99999999999999
71595,1.0,0.0,0.0,0.0,0.0
36729,0.55,0.05,0.4,0.45,81.0
22195,0.84,0.03,0.13,0.16,20.8
56211,0.56,0.19,0.25,0.44,52.8
70074,0.69,0.11,0.2,0.31,0.0
1826,0.0,0.0,1.0,1.0,300.0
53284,0.55,0.0,0.45,0.45,0.0
68837,0.66,0.05,0.29,0.33999999999999997,0.0
65650,0.04,0.0,0.96,0.96,0.0
9261,1.0,0.0,0.0,0.0,0.0
15321,0.52,0.04,0.44,0.48,336.0
59398,1.0,0.0,0.0,0.0,0.0
63740,1.0,0.0,0.0,0.0,0.0
9045,0.24,0.03,0.73,0.76,0.0
36222,0.73,0.01,0.26,0.27,27.0
9432,0.81,0.01,0.18,0.19,6.65
11205,0.64,0.05,0.31,0.36,1512.0
6645,0.09,0.0,0.91,0.91,0.0
27873,0.81,0.11,0.08,0.19,0.0
38255,0.41,0.11,0.48,0.59,70.8
1131,0.04,0.0,0.96,0.96,2688.0
35413,0.6,0.0,0.4,0.4,0.0
47597,0.9,0.0,0.1,0.1,0.0
32749,0.99,0.0,0.01,0.01,0.01
7762,0.07,0.04,0.89,0.93,46.5
62124,0.97,0.03,0.0,0.03,0.0
13990,0.62,0.31,0.07,0.38,36.1
19364,0.84,0.05,0.11,0.16,0.0
64606,0.0,0.0,1.0,1.0,1.0
407,0.99,0.01,0.0,0.01,0.0
2255,1.0,0.0,0.0,0.0,0.0
18300,0.24,0.02,0.74,0.76,0.0
13361,0.98,0.0,0.02,0.02,0.0
38375,0.96,0.0,0.04,0.04,1.2
1372,0.02,0.0,0.98,0.98,68.6
30255,0.15,0.05,0.8,0.8500000000000001,0.0
33602,0.35,0.0,0.65,0.65,0.0
28895,0.79,0.05,0.16,0.21000000000000002,52.50000000000001
74092,0.02,0.96,0.02,0.98,0.0
38318,0.5,0.07,0.43,0.5,300.0
55149,0.74,0.06,0.2,0.26,91.0
35546,0.31,0.02,0.67,0.6900000000000001,234.60000000000002
16340,1.0,0.0,0.0,0.0,0.0
18981,0.0,0.0,1.0,1.0,1.0
63164,0.55,0.0,0.45,0.45,67.5
49943,0.89,0.11,0.0,0.11,0.0
10413,0.42,0.0,0.58,0.58,121.8
6608,0.0,0.01,0.99,1.0,1.0
52848,0.67,0.0,0.33,0.33,0.0
6819,0.88,0.0,0.12,0.12,0.0
36003,0.0,0.11,0.89,1.0,320.0
32453,0.0,0.4,0.6,1.0,1.0
59909,0.98,0.02,0.0,0.02,1.68
45768,0.92,0.05,0.03,0.08,0.0
19891,0.33,0.25,0.42,0.6699999999999999,803.9999999999999
41497,0.26,0.0,0.74,0.74,296.0
35469,0.9,0.06,0.04,0.1,12.5
32890,0.66,0.08,0.26,0.34,0.34
56303,1.0,0.0,0.0,0.0,0.0
47352,0.74,0.24,0.02,0.26,98.8
23663,0.06,0.0,0.94,0.94,235.0
15906,0.71,0.02,0.27,0.29000000000000004,58.00000000000001
59434,0.02,0.01,0.97,0.98,0.0
68087,0.57,0.01,0.42,0.43,180.6
32344,0.84,0.01,0.15,0.16,0.0
67015,0.0,0.0,1.0,1.0,150.0
1589,0.25,0.0,0.75,0.75,0.75
34091,0.95,0.0,0.05,0.05,0.0
5526,0.75,0.0,0.25,0.25,7.5
69400,0.77,0.02,0.21,0.22999999999999998,0.0
10539,1.0,0.0,0.0,0.0,0.0
70066,0.7,0.05,0.25,0.3,4.5
44767,0.0,0.0,1.0,1.0,250.0
27875,0.72,0.02,0.26,0.28,70.0
32267,0.65,0.21,0.14,0.35,0.35
62482,0.04,0.02,0.94,0.96,384.0
64827,0.31,0.66,0.03,0.6900000000000001,0.0
62456,0.0,0.0,1.0,1.0,0.0
18979,0.02,0.01,0.97,0.98,98.0
45976,0.01,0.0,0.99,0.99,0.99
60055,0.84,0.04,0.12,0.16,24.0
61337,0.02,0.0,0.98,0.98,205.79999999999998
2758,0.02,0.0,0.98,0.98,0.0
16172,0.93,0.0,0.07,0.07,0.0
19503,0.0,0.0,1.0,1.0,0.0
40722,0.0,0.0,1.0,1.0,150.0
3424,0.15,0.0,0.85,0.85,127.5
949,0.02,0.01,0.97,0.98,294.0
39896,0.0,0.0,1.0,1.0,263.0
60638,0.99,0.0,0.01,0.01,2.0
71659,0.61,0.03,0.36,0.39,0.39
61973,0.0,0.0,1.0,1.0,0.0
18291,0.88,0.0,0.12,0.12,114.0
74234,0.0,0.0,1.0,1.0,0.0
755,0.1,0.01,0.89,0.9,0.9
56245,0.08,0.07,0.85,0.9199999999999999,0.0
52684,0.04,0.02,0.94,0.96,0.0
48339,0.63,0.0,0.37,0.37,7.4
35290,0.97,0.02,0.01,0.03,0.03
68882,0.09,0.0,0.91,0.91,0.91
41819,0.82,0.03,0.15,0.18,36.0
35246,0.96,0.0,0.04,0.04,0.0
24939,0.27,0.03,0.7,0.73,0.0
43599,1.0,0.0,0.0,0.0,0.0
63218,1.0,0.0,0.0,0.0,0.0
46983,0.36,0.09,0.55,0.64,0.0
6745,0.84,0.06,0.1,0.16,0.0
48381,0.99,0.0,0.01,0.01,2.5
59523,0.94,0.03,0.03,0.06,64.32
46352,0.01,0.02,0.97,0.99,0.99
11650,0.42,0.38,0.2,0.5800000000000001,0.0
34053,0.98,0.01,0.01,0.02,0.0
57123,0.0,0.0,1.0,1.0,150.0
27270,0.59,0.01,0.4,0.41000000000000003,0.0
64323,0.31,0.17,0.52,0.6900000000000001,343.62
37310,0.7,0.0,0.3,0.3,0.0
54712,0.8,0.18,0.02,0.19999999999999998,30.599999999999998
29677,0.31,0.55,0.14,0.6900000000000001,0.0
62928,0.87,0.02,0.11,0.13,0.0
51027,0.26,0.04,0.7,0.74,0.0
29902,0.91,0.01,0.08,0.09,90.0
19377,0.86,0.0,0.14,0.14,0.0
13604,0.8,0.0,0.2,0.2,0.0
33537,0.05,0.0,0.95,0.95,237.5
51044,0.94,0.0,0.06,0.06,18.0
33854,0.85,0.03,0.12,0.15,0.0
35086,0.63,0.0,0.37,0.37,0.0
31927,0.96,0.0,0.04,0.04,2.8000000000000003
12477,0.95,0.02,0.03,0.05,15.0
17951,0.52,0.22,0.26,0.48,0.0
1540,0.99,0.0,0.01,0.01,0.0
37214,0.86,0.12,0.02,0.13999999999999999,0.0
19726,0.0,0.0,1.0,1.0,0.0
63957,0.83,0.17,0.0,0.17,10.200000000000001
71796,0.76,0.01,0.23,0.24000000000000002,0.0
51198,0.0,0.0,1.0,1.0,0.0
18144,0.6,0.07,0.33,0.4,160.0
38915,0.02,0.02,0.96,0.98,0.0
60463,0.0,0.0,1.0,1.0,270.0
18628,0.99,0.0,0.01,0.01,0.5
6395,0.98,0.01,0.01,0.02,4.2
41532,0.94,0.01,0.05,0.060000000000000005,0.0
5706,0.21,0.0,0.79,0.79,0.79
25730,0.62,0.06,0.32,0.38,342.0
43039,0.98,0.0,0.02,0.02,3.0
13118,0.08,0.0,0.92,0.92,303.6
65907,0.77,0.01,0.22,0.23,0.0
33536,0.2,0.06,0.74,0.8,48.0
2741,0.76,0.2,0.04,0.24000000000000002,0.0
25478,1.0,0.0,0.0,0.0,0.0
4893,0.0,0.0,1.0,1.0,0.0
49600,0.9,0.1,0.0,0.1,4.5
44734,0.61,0.28,0.11,0.39,0.0
16572,0.09,0.05,0.86,0.91,99.19
60201,0.43,0.01,0.56,0.5700000000000001,0.0
10792,0.8,0.2,0.0,0.2,54.0
12124,0.94,0.04,0.02,0.06,0.0
55179,0.83,0.0,0.17,0.17,0.0
29965,0.97,0.0,0.03,0.03,0.0
22251,0.5,0.06,0.44,0.5,0.0
3221,0.0,0.0,1.0,1.0,1.0
6276,0.07,0.83,0.1,0.9299999999999999,41.849999999999994
23597,0.43,0.02,0.55,0.5700000000000001,199.50000000000003
28292,0.17,0.47,0.36,0.83,8.299999999999999
29417,1.0,0.0,0.0,0.0,0.0
21680,0.77,0.22,0.01,0.23,0.0
64540,0.81,0.0,0.19,0.19,47.12
23272,0.24,0.0,0.76,0.76,266.0
16522,0.26,0.37,0.37,0.74,0.74
31337,0.45,0.41,0.14,0.55,166.10000000000002
63547,0.43,0.03,0.54,0.5700000000000001,0.0
18607,0.56,0.36,0.08,0.44,288.2
14721,0.77,0.02,0.21,0.22999999999999998,46.0
38671,0.98,0.01,0.01,0.02,0.0
31569,1.0,0.0,0.0,0.0,0.0
50559,0.06,0.0,0.94,0.94,235.0
20548,0.0,0.0,1.0,1.0,1.0
62680,0.83,0.01,0.16,0.17,0.0
3157,0.92,0.01,0.07,0.08,0.08
69499,0.63,0.11,0.26,0.37,18.5
61489,0.98,0.0,0.02,0.02,0.02
47777,0.57,0.02,0.41,0.43,0.0
23762,0.03,0.0,0.97,0.97,0.0
29739,0.38,0.47,0.15,0.62,310.0
63042,0.87,0.01,0.12,0.13,0.0
611,0.0,0.0,1.0,1.0,0.0
49530,0.28,0.0,0.72,0.72,0.0
34608,1.0,0.0,0.0,0.0,0.0
37292,0.49,0.16,0.35,0.51,102.0
70216,0.0,0.0,1.0,1.0,0.0
27932,0.16,0.19,0.65,0.8400000000000001,336.00000000000006
16471,0.98,0.01,0.01,0.02,0.0
67952,0.99,0.01,0.0,0.01,0.0
32739,0.42,0.09,0.49,0.58,71.33999999999999
51282,0.98,0.02,0.0,0.02,2.5
59070,0.85,0.0,0.15,0.15,0.0
34332,0.62,0.02,0.36,0.38,0.0
27178,0.41,0.33,0.26,0.5900000000000001,59.00000000000001
56188,0.0,0.0,1.0,1.0,0.0
43116,0.82,0.17,0.01,0.18000000000000002,0.0
6491,1.0,0.0,0.0,0.0,0.0
73429,0.88,0.08,0.04,0.12,6.24
13802,1.0,0.0,0.0,0.0,0.0
24927,0.01,0.0,0.99,0.99,0.0
23180,0.02,0.0,0.98,0.98,196.0
9877,1.0,0.0,0.0,0.0,0.0
23343,0.79,0.0,0.21,0.21,4.2
11737,0.0,0.0,1.0,1.0,0.0
6687,0.34,0.04,0.62,0.66,0.66
42794,0.0,0.0,1.0,1.0,300.0
62820,0.96,0.0,0.04,0.04,2.8000000000000003
65206,0.66,0.06,0.28,0.34,0.0
57544,0.98,0.0,0.02,0.02,0.0
12716,0.64,0.0,0.36,0.36,9.0
67416,0.44,0.54,0.02,0.56,67.2
25263,0.02,0.0,0.98,0.98,0.0
11286,1.0,0.0,0.0,0.0,0.0
19787,0.49,0.26,0.25,0.51,0.0
3917,0.55,0.4,0.05,0.45,112.5
57951,0.49,0.51,0.0,0.51,127.5
39343,0.23,0.02,0.75,0.77,38.5
64563,0.38,0.07,0.55,0.6200000000000001,0.0
58651,0.76,0.11,0.13,0.24,0.0
44351,0.0,0.0,1.0,1.0,0.0
39349,0.72,0.02,0.26,0.28,0.0
39074,0.81,0.05,0.14,0.19,86.83
49521,0.85,0.0,0.15,0.15,0.0
16587,0.68,0.02,0.3,0.32,0.0
25949,0.0,0.0,1.0,1.0,0.0
39372,0.8,0.02,0.18,0.19999999999999998,70.0
19089,0.36,0.01,0.63,0.64,0.0
67665,0.84,0.05,0.11,0.16,12.8
57982,0.9,0.09,0.01,0.09999999999999999,0.0
24130,0.01,0.0,0.99,0.99,0.99
32158,0.11,0.04,0.85,0.89,222.5
65631,0.02,0.01,0.97,0.98,0.98
48335,1.0,0.0,0.0,0.0,0.0
13837,0.94,0.0,0.06,0.06,12.0
71873,0.66,0.03,0.31,0.33999999999999997,136.0
24730,0.99,0.01,0.0,0.01,5.5
9820,0.01,0.0,0.99,0.99,495.0
50039,0.97,0.01,0.02,0.03,9.0
35310,0.32,0.06,0.62,0.6799999999999999,203.99999999999997
27305,0.39,0.11,0.5,0.61,0.0
884,0.37,0.16,0.47,0.63,0.0
52751,0.44,0.36,0.2,0.56,476.00000000000006
24975,0.44,0.0,0.56,0.56,672.0000000000001
63414,0.91,0.01,0.08,0.09,27.0
45031,1.0,0.0,0.0,0.0,0.0
25010,0.99,0.0,0.01,0.01,0.0
7967,0.0,0.0,1.0,1.0,50.0
73755,0.89,0.1,0.01,0.11,9.9
9827,0.77,0.02,0.21,0.22999999999999998,11.5
23492,0.92,0.01,0.07,0.08,20.0
6998,0.2,0.1,0.7,0.7999999999999999,0.0
24759,0.46,0.42,0.12,0.54,0.0
9748,0.99,0.0,0.01,0.01,0.14
18655,0.89,0.07,0.04,0.11000000000000001,7.700000000000001
5109,0.03,0.06,0.91,0.97,0.0
7825,0.5,0.17,0.33,0.5,365.5
39552,0.48,0.11,0.41,0.52,624.0
53765,1.0,0.0,0.0,0.0,0.0
16337,0.0,0.01,0.99,1.0,367.0
11358,0.03,0.01,0.96,0.97,0.97
9216,0.01,0.0,0.99,0.99,0.0
43778,0.1,0.0,0.9,0.9,585.0
16902,0.0,0.0,1.0,1.0,1.0
17929,0.17,0.01,0.82,0.83,207.5
36249,1.0,0.0,0.0,0.0,0.0
23309,0.02,0.0,0.98,0.98,343.0
74248,0.1,0.0,0.9,0.9,90.0
19439,0.01,0.0,0.99,0.99,247.5
25898,0.1,0.0,0.9,0.9,333.0
24986,0.05,0.0,0.95,0.95,0.0
57336,0.01,0.0,0.99,0.99,0.0
4832,0.96,0.03,0.01,0.04,0.04
38655,0.62,0.08,0.3,0.38,6.08
58378,0.04,0.0,0.96,0.96,0.96
66260,0.96,0.0,0.04,0.04,0.0
67172,0.65,0.02,0.33,0.35000000000000003,0.0
19001,0.99,0.01,0.0,0.01,0.01
54332,0.77,0.04,0.19,0.23,115.0
4193,0.77,0.0,0.23,0.23,0.23
57425,0.04,0.62,0.34,0.96,0.96
63728,0.87,0.02,0.11,0.13,0.0
39524,0.85,0.05,0.1,0.15000000000000002,21.750000000000004
23751,0.56,0.08,0.36,0.44,0.0
58527,0.93,0.01,0.06,0.06999999999999999,0.0
43882,0.94,0.0,0.06,0.06,0.0
52184,0.3,0.02,0.68,0.7000000000000001,0.0
40382,0.03,0.0,0.97,0.97,0.97
54510,0.0,0.0,1.0,1.0,1.0
4342,0.0,0.0,1.0,1.0,0.0
273,0.49,0.0,0.51,0.51,127.5
52945,0.92,0.06,0.02,0.08,0.0
67138,0.02,0.01,0.97,0.98,0.98
23133,0.02,0.0,0.98,0.98,235.2
59363,0.91,0.08,0.01,0.09,0.0
55495,0.88,0.0,0.12,0.12,144.0
15034,0.0,0.0,1.0,1.0,0.0
10924,0.0,0.0,1.0,1.0,1.0
29706,0.31,0.03,0.66,0.6900000000000001,0.0
9312,0.63,0.2,0.17,0.37,166.5
6069,0.7,0.1,0.2,0.30000000000000004,120.00000000000001
26188,0.31,0.65,0.04,0.6900000000000001,100.05000000000001
40878,0.46,0.0,0.54,0.54,135.0
13063,0.37,0.01,0.62,0.63,61.74
45773,0.32,0.36,0.32,0.6799999999999999,367.2
15947,0.59,0.24,0.17,0.41000000000000003,0.41000000000000003
35612,0.0,0.0,1.0,1.0,850.0
23649,0.79,0.01,0.2,0.21000000000000002,84.00000000000001
19240,1.0,0.0,0.0,0.0,0.0
44496,0.97,0.0,0.03,0.03,1.5
5712,0.3,0.68,0.02,0.7000000000000001,0.0
50983,0.55,0.11,0.34,0.45,0.0
61769,0.73,0.04,0.23,0.27,0.0
41303,0.36,0.28,0.36,0.64,224.0
46055,0.33,0.44,0.23,0.67,201.0
58101,1.0,0.0,0.0,0.0,0.0
67166,0.9,0.08,0.02,0.1,15.0
66185,0.05,0.0,0.95,0.95,40.85
69637,0.5,0.0,0.5,0.5,75.0
40731,0.14,0.03,0.83,0.86,215.0
9018,0.02,0.0,0.98,0.98,426.3
23947,0.97,0.02,0.01,0.03,0.0
43533,0.82,0.08,0.1,0.18,0.0
65063,0.0,0.0,1.0,1.0,130.0
19559,0.96,0.02,0.02,0.04,2.4
997,0.0,0.0,1.0,1.0,0.0
43558,0.02,0.01,0.97,0.98,196.0
53925,0.88,0.05,0.07,0.12000000000000001,0.12000000000000001
54559,0.0,0.0,1.0,1.0,0.0
67967,0.3,0.48,0.22,0.7,0.0
24383,0.0,0.0,1.0,1.0,0.0
54706,0.38,0.45,0.17,0.62,0.0
56522,0.97,0.0,0.03,0.03,1.2
65880,0.88,0.03,0.09,0.12,15.6
29592,0.0,0.0,1.0,1.0,0.0
11836,0.99,0.0,0.01,0.01,0.0
71346,1.0,0.0,0.0,0.0,0.0
61770,0.31,0.06,0.63,0.69,0.69
26205,0.8,0.04,0.16,0.2,50.0
64339,0.17,0.01,0.82,0.83,1494.0
25328,1.0,0.0,0.0,0.0,0.0
29322,0.02,0.01,0.97,0.98,0.0
38187,0.97,0.02,0.01,0.03,0.0
57299,1.0,0.0,0.0,0.0,0.0
55048,0.7,0.15,0.15,0.3,36.0
22775,0.43,0.11,0.46,0.5700000000000001,85.50000000000001
16734,0.45,0.45,0.1,0.55,192.50000000000003
73924,0.8,0.17,0.03,0.2,6.0
13576,0.03,0.01,0.96,0.97,0.97
10272,0.94,0.0,0.06,0.06,36.6
67331,0.45,0.11,0.44,0.55,687.5
31359,0.02,0.0,0.98,0.98,0.0
58373,0.56,0.09,0.35,0.43999999999999995,0.0
10034,0.0,0.0,1.0,1.0,0.0
71848,0.83,0.15,0.02,0.16999999999999998,57.8
23826,0.87,0.04,0.09,0.13,104.0
32744,0.9,0.01,0.09,0.09999999999999999,14.999999999999998
840,1.0,0.0,0.0,0.0,0.0
61653,0.92,0.0,0.08,0.08,9.6
58492,1.0,0.0,0.0,0.0,0.0
55836,0.89,0.11,0.0,0.11,0.0
67474,0.0,0.0,1.0,1.0,100.0
33989,0.73,0.0,0.27,0.27,5.4
73951,0.67,0.08,0.25,0.33,16.5
3404,0.99,0.0,0.01,0.01,0.0
59875,0.4,0.45,0.15,0.6,93.6
67346,0.43,0.01,0.56,0.5700000000000001,0.0
23936,0.76,0.09,0.15,0.24,0.24
57758,0.46,0.02,0.52,0.54,352.08000000000004
12935,0.01,0.02,0.97,0.99,485.1
251,0.09,0.03,0.88,0.91,0.0
21886,0.39,0.51,0.1,0.61,30.5
28989,0.11,0.0,0.89,0.89,0.0
70127,0.02,0.0,0.98,0.98,19.6
53062,0.12,0.06,0.82,0.8799999999999999,131.99999999999997
30891,0.91,0.02,0.07,0.09000000000000001,0.0
41918,0.03,0.02,0.95,0.97,0.97
29538,0.24,0.34,0.42,0.76,30.4
18328,0.94,0.04,0.02,0.06,0.0
14412,0.62,0.09,0.29,0.38,49.4
11893,0.19,0.04,0.77,0.81,0.81
72023,0.93,0.03,0.04,0.07,5.6000000000000005
66343,0.31,0.01,0.68,0.6900000000000001,151.8
45382,0.6,0.1,0.3,0.4,225.20000000000002
23285,0.0,0.0,1.0,1.0,3020.0
57381,0.76,0.02,0.22,0.24,12.0
8369,0.0,0.0,1.0,1.0,0.0
66506,0.36,0.05,0.59,0.64,297.6
23899,1.0,0.0,0.0,0.0,0.0
27444,0.92,0.02,0.06,0.08,7.2
30988,0.11,0.12,0.77,0.89,0.0
61062,0.8,0.05,0.15,0.2,8.0
50980,0.92,0.05,0.03,0.08,45.04
31529,0.41,0.59,0.0,0.59,147.5
44539,0.94,0.03,0.03,0.06,0.0
47819,0.56,0.02,0.42,0.44,105.6
34276,0.0,0.09,0.91,1.0,650.0
31288,0.93,0.0,0.07,0.07,2.1
51303,0.21,0.64,0.15,0.79,0.0
73437,0.88,0.0,0.12,0.12,103.2
26960,0.9,0.08,0.02,0.1,9.600000000000001
68632,0.32,0.01,0.67,0.68,13.600000000000001
66792,0.0,0.01,0.99,1.0,1.0
39714,0.81,0.01,0.18,0.19,7.6
52431,0.05,0.0,0.95,0.95,0.0
72339,1.0,0.0,0.0,0.0,0.0
46060,0.81,0.11,0.08,0.19,19.0
20038,0.87,0.09,0.04,0.13,7.800000000000001
4705,0.01,0.0,0.99,0.99,445.5
67912,0.06,0.06,0.88,0.94,0.0
11300,0.56,0.05,0.39,0.44,88.0
72175,0.11,0.04,0.85,0.89,0.0
42554,0.93,0.01,0.06,0.06999999999999999,0.0
58123,0.39,0.08,0.53,0.61,0.0
26228,0.29,0.52,0.19,0.71,244.95
143,0.13,0.63,0.24,0.87,95.7
63371,0.78,0.02,0.2,0.22,132.0
64300,0.93,0.07,0.0,0.07,5.250000000000001
31506,0.38,0.01,0.61,0.62,0.0
54092,0.87,0.01,0.12,0.13,19.5
18340,0.85,0.01,0.14,0.15000000000000002,0.0
24853,0.01,0.0,0.99,0.99,495.0
40667,0.97,0.0,0.03,0.03,0.0
60777,0.84,0.04,0.12,0.16,0.0
51544,0.82,0.0,0.18,0.18,0.0
23956,0.47,0.31,0.22,0.53,0.0
51949,0.0,0.0,1.0,1.0,80.0
15018,0.22,0.0,0.78,0.78,0.78
23297,0.93,0.01,0.06,0.06999999999999999,10.219999999999999
25254,0.62,0.07,0.31,0.38,22.8
17197,0.83,0.07,0.1,0.17,29.750000000000004
34104,0.02,0.0,0.98,0.98,490.0
48087,0.09,0.0,0.91,0.91,0.0
58320,1.0,0.0,0.0,0.0,0.0
73267,0.0,0.0,1.0,1.0,1.0
7178,0.0,0.0,1.0,1.0,320.0
4655,0.06,0.04,0.9,0.9400000000000001,376.0
57125,0.21,0.0,0.79,0.79,0.0
41727,0.57,0.21,0.22,0.43,0.0
43747,0.38,0.17,0.45,0.62,161.2
29590,1.0,0.0,0.0,0.0,0.0
51445,0.43,0.46,0.11,0.5700000000000001,258.21000000000004
24095,0.63,0.03,0.34,0.37,74.0
13053,0.9,0.02,0.08,0.1,3.0
19393,0.0,0.0,1.0,1.0,1.0
11014,0.33,0.0,0.67,0.67,0.0
60530,1.0,0.0,0.0,0.0,0.0
16742,0.62,0.06,0.32,0.38,87.4
868,0.64,0.22,0.14,0.36,216.0
37318,1.0,0.0,0.0,0.0,0.0
58406,0.79,0.03,0.18,0.21,84.0
9653,0.28,0.04,0.68,0.7200000000000001,0.0
45969,0.92,0.02,0.06,0.08,0.0
55394,1.0,0.0,0.0,0.0,0.0
55438,1.0,0.0,0.0,0.0,0.0
27577,0.82,0.02,0.16,0.18,9.0
66448,0.0,0.0,1.0,1.0,0.0
5358,0.86,0.0,0.14,0.14,0.0
4917,0.12,0.01,0.87,0.88,132.0
38435,0.98,0.0,0.02,0.02,2.6
44847,0.69,0.1,0.21,0.31,45.26
20072,0.82,0.02,0.16,0.18,180.0
63901,0.43,0.22,0.35,0.57,0.57
68694,0.12,0.01,0.87,0.88,220.0
68379,1.0,0.0,0.0,0.0,0.0
65892,0.71,0.09,0.2,0.29000000000000004,101.50000000000001
51758,0.96,0.01,0.03,0.04,3.0
10710,0.16,0.03,0.81,0.8400000000000001,655.2
6181,0.99,0.0,0.01,0.01,2.5
32635,0.76,0.03,0.21,0.24,0.0
62802,0.8,0.0,0.2,0.2,0.0
59997,0.0,0.0,1.0,1.0,240.0
54943,1.0,0.0,0.0,0.0,0.0
3341,0.77,0.02,0.21,0.22999999999999998,200.1
56195,0.02,0.0,0.98,0.98,0.0
39420,0.04,0.0,0.96,0.96,62.4
49133,0.14,0.09,0.77,0.86,0.0
8246,1.0,0.0,0.0,0.0,0.0
29691,0.33,0.0,0.67,0.67,0.0
26966,0.69,0.04,0.27,0.31,124.0
50023,0.45,0.45,0.1,0.55,79.75
54945,0.65,0.0,0.35,0.35,14.0
39311,0.0,0.0,1.0,1.0,125.0
33712,0.96,0.0,0.04,0.04,0.04
47595,0.06,0.0,0.94,0.94,282.0
